time,Docked,pPrimed,Primed,Fusion,Transition 5
0.5796,6791.29,882.2,192.46,2134.05,0.0
0.5797,6792.51,881.54,192.11,2133.84,0.0
0.5798,6793.79,880.78,191.83,2133.6,0.02
0.5799,6795.07,880.09,191.47,2133.37,0.0
0.58,6796.49,879.22,191.22,2133.07,0.0
0.5801,6798.0,878.27,190.86,2132.87,0.0
0.5802,6799.16,877.53,190.57,2132.74,0.01
0.5803,6800.5,876.68,190.28,2132.54,0.0
0.5804,6801.85,875.78,190.05,2132.32,0.0
0.5805,6803.1,875.05,189.7,2132.15,0.01
0.5806,6804.59,874.07,189.45,2131.89,0.0
0.5807,6805.85,873.25,189.23,2131.67,0.0
0.5808,6807.07,872.45,188.97,2131.51,0.0
0.5809,6808.29,871.76,188.61,2131.34,0.01
0.581,6809.54,871.19,188.23,2131.04,0.03
0.5811,6810.52,870.65,187.98,2130.85,0.0
0.5812,6811.85,869.7,187.76,2130.69,0.0
0.5813,6813.24,868.76,187.53,2130.47,0.02
0.5814,6814.48,867.96,187.33,2130.23,0.0
0.5815,6815.82,867.04,187.09,2130.05,0.01
0.5816,6816.95,866.45,186.75,2129.85,0.0
0.5817,6818.09,865.62,186.62,2129.67,0.0
0.5818,6819.42,864.74,186.3,2129.54,0.01
0.5819,6820.76,863.83,186.01,2129.4,0.01
0.582,6821.84,863.23,185.76,2129.17,0.0
0.5821,6823.24,862.31,185.49,2128.96,0.01
0.5822,6824.51,861.56,185.2,2128.73,0.0
0.5823,6825.76,860.76,184.94,2128.54,0.0
0.5824,6826.91,860.0,184.73,2128.36,0.03
0.5825,6828.21,859.22,184.46,2128.11,0.0
0.5826,6829.39,858.51,184.17,2127.93,0.01
0.5827,6830.63,857.56,184.0,2127.81,0.01
0.5828,6831.78,856.85,183.75,2127.62,0.01
0.5829,6833.1,855.96,183.57,2127.37,0.0
0.583,6834.39,855.18,183.26,2127.17,0.0
0.5831,6835.49,854.63,182.94,2126.94,0.0
0.5832,6836.86,853.69,182.69,2126.76,0.0
0.5833,6838.19,852.87,182.32,2126.62,0.02
0.5834,6839.48,852.11,182.07,2126.34,0.01
0.5835,6840.68,851.3,181.81,2126.21,0.01
0.5836,6841.94,850.5,181.55,2126.01,0.01
0.5837,6843.02,849.73,181.43,2125.82,0.0
0.5838,6844.4,848.92,181.12,2125.56,0.02
0.5839,6845.82,847.92,180.95,2125.31,0.0
0.584,6847.31,846.97,180.7,2125.02,0.0
0.5841,6848.39,846.3,180.45,2124.86,0.0
0.5842,6849.82,845.35,180.25,2124.58,0.01
0.5843,6850.9,844.61,180.01,2124.48,0.01
0.5844,6852.39,843.58,179.82,2124.21,0.0
0.5845,6853.72,842.72,179.56,2124.0,0.0
0.5846,6854.79,842.2,179.31,2123.7,0.0
0.5847,6856.18,841.34,179.0,2123.48,0.0
0.5848,6857.34,840.58,178.76,2123.32,0.02
0.5849,6858.63,839.68,178.52,2123.17,0.0
0.585,6859.92,838.82,178.29,2122.97,0.0
0.5851,6861.03,838.14,178.06,2122.77,0.01
0.5852,6862.12,837.46,177.85,2122.57,0.0
0.5853,6863.47,836.62,177.61,2122.3,0.01
0.5854,6864.74,835.94,177.25,2122.07,0.01
0.5855,6866.08,835.02,176.98,2121.92,0.0
0.5856,6867.08,834.44,176.71,2121.77,0.0
0.5857,6868.29,833.69,176.5,2121.52,0.01
0.5858,6869.49,832.87,176.26,2121.38,0.0
0.5859,6870.93,831.83,176.12,2121.12,0.0
0.586,6872.23,831.04,175.9,2120.83,0.03
0.5861,6873.41,830.24,175.68,2120.67,0.02
0.5862,6874.44,829.63,175.45,2120.48,0.0
0.5863,6875.89,828.72,175.2,2120.19,0.0
0.5864,6877.26,827.79,174.96,2119.99,0.02
0.5865,6878.54,826.99,174.72,2119.75,0.01
0.5866,6879.71,826.31,174.47,2119.51,0.0
0.5867,6881.11,825.44,174.19,2119.26,0.01
0.5868,6882.39,824.46,174.07,2119.08,0.0
0.5869,6883.73,823.62,173.79,2118.86,0.01
0.587,6884.97,822.8,173.6,2118.63,0.02
0.5871,6886.11,822.03,173.42,2118.44,0.0
0.5872,6887.47,821.14,173.19,2118.2,0.0
0.5873,6889.02,820.09,172.89,2118.0,0.0
0.5874,6890.43,819.21,172.56,2117.8,0.0
0.5875,6891.61,818.41,172.33,2117.65,0.0
0.5876,6892.98,817.49,172.04,2117.49,0.01
0.5877,6894.07,816.85,171.83,2117.25,0.0
0.5878,6895.53,815.93,171.5,2117.04,0.0
0.5879,6896.82,815.1,171.22,2116.86,0.02
0.588,6898.23,814.14,170.98,2116.65,0.01
0.5881,6899.7,812.99,170.86,2116.45,0.0
0.5882,6900.79,812.35,170.67,2116.19,0.0
0.5883,6902.21,811.49,170.38,2115.92,0.0
0.5884,6903.25,810.87,170.12,2115.76,0.0
0.5885,6904.48,810.0,169.94,2115.58,0.0
0.5886,6905.65,809.22,169.73,2115.4,0.0
0.5887,6906.94,808.45,169.45,2115.16,0.0
0.5888,6908.18,807.66,169.19,2114.97,0.01
0.5889,6909.43,807.02,168.84,2114.71,0.01
0.589,6910.54,806.25,168.64,2114.57,0.0
0.5891,6911.64,805.62,168.34,2114.4,0.0
0.5892,6912.65,805.19,168.04,2114.12,0.02
0.5893,6913.76,804.61,167.8,2113.83,0.01
0.5894,6915.14,803.73,167.46,2113.67,0.01
0.5895,6916.35,802.98,167.22,2113.45,0.01
0.5896,6917.74,802.15,166.88,2113.23,0.01
0.5897,6919.06,801.33,166.62,2112.99,0.0
0.5898,6920.42,800.47,166.39,2112.72,0.01
0.5899,6921.87,799.49,166.1,2112.54,0.01
0.59,6923.11,798.67,165.92,2112.3,0.0
0.5901,6924.63,797.58,165.77,2112.02,0.0
0.5902,6925.95,796.7,165.52,2111.83,0.01
0.5903,6927.13,795.94,165.35,2111.58,0.0
0.5904,6928.16,795.25,165.16,2111.43,0.01
0.5905,6929.39,794.54,164.9,2111.17,0.0
0.5906,6930.81,793.59,164.73,2110.87,0.0
0.5907,6931.84,792.93,164.52,2110.71,0.0
0.5908,6933.08,792.07,164.35,2110.5,0.02
0.5909,6933.99,791.57,164.15,2110.29,0.0
0.591,6935.33,790.65,163.97,2110.05,0.0
0.5911,6936.58,789.77,163.77,2109.88,0.01
0.5912,6937.67,789.12,163.55,2109.66,0.0
0.5913,6939.13,788.14,163.33,2109.4,0.02
0.5914,6940.31,787.32,163.15,2109.22,0.01
0.5915,6941.65,786.4,162.94,2109.01,0.01
0.5916,6942.98,785.58,162.69,2108.75,0.0
0.5917,6944.11,784.96,162.39,2108.54,0.02
0.5918,6945.42,784.2,162.15,2108.23,0.0
0.5919,6946.61,783.45,161.92,2108.02,0.0
0.592,6947.64,782.82,161.72,2107.82,0.0
0.5921,6949.09,781.83,161.45,2107.63,0.01
0.5922,6950.2,781.28,161.18,2107.34,0.01
0.5923,6951.26,780.74,160.95,2107.05,0.0
0.5924,6952.12,780.38,160.61,2106.89,0.01
0.5925,6953.23,779.8,160.32,2106.65,0.04
0.5926,6954.41,779.02,160.12,2106.45,0.0
0.5927,6955.46,778.46,159.84,2106.24,0.0
0.5928,6956.49,777.78,159.63,2106.1,0.0
0.5929,6957.66,777.06,159.39,2105.89,0.01
0.593,6958.65,776.37,159.21,2105.77,0.01
0.5931,6959.87,775.59,158.98,2105.56,0.0
0.5932,6961.07,774.81,158.71,2105.41,0.0
0.5933,6962.22,774.05,158.51,2105.22,0.02
0.5934,6963.44,773.24,158.28,2105.04,0.01
0.5935,6964.57,772.45,158.07,2104.91,0.02
0.5936,6965.68,771.83,157.87,2104.62,0.0
0.5937,6966.55,771.28,157.75,2104.42,0.0
0.5938,6967.54,770.7,157.52,2104.24,0.01
0.5939,6968.81,769.84,157.31,2104.04,0.01
0.594,6969.8,769.15,157.17,2103.88,0.0
0.5941,6970.81,768.58,156.94,2103.67,0.0
0.5942,6972.2,767.56,156.76,2103.48,0.0
0.5943,6973.2,767.06,156.51,2103.23,0.0
0.5944,6974.11,766.46,156.4,2103.03,0.0
0.5945,6975.43,765.62,156.16,2102.79,0.0
0.5946,6976.47,764.93,156.0,2102.6,0.01
0.5947,6977.59,764.19,155.78,2102.44,0.0
0.5948,6978.77,763.43,155.61,2102.19,0.01
0.5949,6980.14,762.4,155.47,2101.99,0.0
0.595,6981.41,761.55,155.29,2101.75,0.0
0.5951,6982.65,760.73,155.06,2101.56,0.0
0.5952,6983.88,759.92,154.85,2101.35,0.0
0.5953,6984.98,759.31,154.6,2101.11,0.0
0.5954,6986.09,758.57,154.42,2100.92,0.01
0.5955,6987.22,757.77,154.29,2100.72,0.0
0.5956,6988.37,757.08,154.08,2100.47,0.01
0.5957,6989.44,756.25,153.96,2100.35,0.01
0.5958,6990.58,755.6,153.73,2100.09,0.0
0.5959,6991.59,755.01,153.52,2099.88,0.01
0.596,6992.65,754.33,153.33,2099.69,0.01
0.5961,6993.86,753.45,153.16,2099.53,0.0
0.5962,6995.02,752.67,152.94,2099.37,0.02
0.5963,6995.98,752.06,152.73,2099.23,0.02
0.5964,6997.26,751.24,152.49,2099.01,0.0
0.5965,6998.32,750.56,152.3,2098.82,0.0
0.5966,6999.37,749.99,152.05,2098.59,0.0
0.5967,7000.36,749.34,151.86,2098.44,0.0
0.5968,7001.44,748.72,151.64,2098.2,0.0
0.5969,7002.64,747.84,151.45,2098.07,0.03
0.597,7003.75,747.2,151.17,2097.88,0.0
0.5971,7004.72,746.69,150.89,2097.7,0.0
0.5972,7005.91,745.96,150.65,2097.48,0.02
0.5973,7006.78,745.37,150.54,2097.31,0.01
0.5974,7007.91,744.67,150.31,2097.11,0.01
0.5975,7008.98,743.94,150.13,2096.95,0.0
0.5976,7010.01,743.33,149.95,2096.71,0.0
0.5977,7011.22,742.56,149.78,2096.44,0.0
0.5978,7012.19,742.0,149.56,2096.25,0.01
0.5979,7013.41,741.23,149.36,2096.0,0.0
0.598,7014.73,740.37,149.1,2095.8,0.0
0.5981,7015.94,739.52,148.96,2095.58,0.0
0.5982,7017.08,738.81,148.76,2095.35,0.0
0.5983,7018.19,738.04,148.56,2095.21,0.01
0.5984,7019.52,737.28,148.14,2095.06,0.02
0.5985,7020.74,736.41,147.94,2094.91,0.0
0.5986,7021.86,735.71,147.76,2094.67,0.01
0.5987,7022.98,734.92,147.57,2094.53,0.01
0.5988,7023.87,734.39,147.37,2094.37,0.01
0.5989,7024.94,733.73,147.15,2094.18,0.0
0.599,7026.04,732.97,146.99,2094.0,0.0
0.5991,7027.07,732.28,146.81,2093.84,0.01
0.5992,7028.26,731.52,146.62,2093.6,0.0
0.5993,7029.15,731.05,146.35,2093.45,0.01
0.5994,7030.11,730.36,146.28,2093.25,0.01
